mfcc_mean_0,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_mean_13,mfcc_mean_14,mfcc_mean_15,mfcc_mean_16,mfcc_mean_17,mfcc_mean_18,mfcc_mean_19,mfcc_mean_20,mfcc_mean_21,mfcc_mean_22,mfcc_mean_23,mfcc_mean_24,mfcc_mean_25,mfcc_mean_26,mfcc_mean_27,mfcc_mean_28,mfcc_mean_29,mfcc_mean_30,mfcc_mean_31,mfcc_mean_32,mfcc_mean_33,mfcc_mean_34,mfcc_mean_35,mfcc_mean_36,mfcc_mean_37,mfcc_mean_38,mfcc_mean_39,mfcc_std_0,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,mfcc_std_13,mfcc_std_14,mfcc_std_15,mfcc_std_16,mfcc_std_17,mfcc_std_18,mfcc_std_19,mfcc_std_20,mfcc_std_21,mfcc_std_22,mfcc_std_23,mfcc_std_24,mfcc_std_25,mfcc_std_26,mfcc_std_27,mfcc_std_28,mfcc_std_29,mfcc_std_30,mfcc_std_31,mfcc_std_32,mfcc_std_33,mfcc_std_34,mfcc_std_35,mfcc_std_36,mfcc_std_37,mfcc_std_38,mfcc_std_39,delta_mean_0,delta_mean_1,delta_mean_2,delta_mean_3,delta_mean_4,delta_mean_5,delta_mean_6,delta_mean_7,delta_mean_8,delta_mean_9,delta_mean_10,delta_mean_11,delta_mean_12,delta_mean_13,delta_mean_14,delta_mean_15,delta_mean_16,delta_mean_17,delta_mean_18,delta_mean_19,delta_mean_20,delta_mean_21,delta_mean_22,delta_mean_23,delta_mean_24,delta_mean_25,delta_mean_26,delta_mean_27,delta_mean_28,delta_mean_29,delta_mean_30,delta_mean_31,delta_mean_32,delta_mean_33,delta_mean_34,delta_mean_35,delta_mean_36,delta_mean_37,delta_mean_38,delta_mean_39,delta_std_0,delta_std_1,delta_std_2,delta_std_3,delta_std_4,delta_std_5,delta_std_6,delta_std_7,delta_std_8,delta_std_9,delta_std_10,delta_std_11,delta_std_12,delta_std_13,delta_std_14,delta_std_15,delta_std_16,delta_std_17,delta_std_18,delta_std_19,delta_std_20,delta_std_21,delta_std_22,delta_std_23,delta_std_24,delta_std_25,delta_std_26,delta_std_27,delta_std_28,delta_std_29,delta_std_30,delta_std_31,delta_std_32,delta_std_33,delta_std_34,delta_std_35,delta_std_36,delta_std_37,delta_std_38,delta_std_39,centroid_mean,centroid_std,bandwidth_mean,bandwidth_std,rolloff_mean,rolloff_std,rms_mean,rms_std,zcr_mean,zcr_std,contrast_mean_0,contrast_mean_1,contrast_mean_2,contrast_mean_3,contrast_mean_4,contrast_mean_5,contrast_mean_6,chroma_mean_0,chroma_mean_1,chroma_mean_2,chroma_mean_3,chroma_mean_4,chroma_mean_5,chroma_mean_6,chroma_mean_7,chroma_mean_8,chroma_mean_9,chroma_mean_10,chroma_mean_11,class
-112.63788,-40.483093,-31.63652,-4.8140535,-25.280905,-8.007447,-4.9589186,8.076425,-0.24491891,4.7653675,-2.9869096,-1.6884011,-0.381694,-2.9984586,-8.1109495,0.25037387,4.8787417,0.797657,4.709804,6.535162,6.1523395,5.3885026,-2.864057,3.0568907,-2.4855032,-0.5261937,4.748623,5.5375113,1.2848859,2.3881981,0.34242955,3.8999808,-2.0508778,4.473564,0.3551458,4.975163,-0.23427427,1.7586067,-0.111380726,4.082428,93.71475,9.306979,9.798982,12.949972,5.6468415,4.280994,10.546751,14.773831,10.635503,5.879312,5.135778,4.398682,4.539084,5.4665174,3.8243902,4.066041,3.6075232,5.027494,5.212053,4.145106,4.3880954,5.092525,5.119209,5.2825265,5.167209,5.155361,5.647688,4.836994,4.044878,4.717443,4.212096,3.788743,4.051896,4.240022,5.020567,4.613335,4.209915,4.1107383,3.3662045,4.649296,-1.9816406,0.19167931,0.0698798,0.133567,-0.08680525,0.009494134,0.18397117,0.28019577,0.13794756,0.07495719,-0.02111554,-0.032820053,0.028045522,0.0655907,0.040031083,-0.028160019,-0.08094038,-0.093749315,0.092624865,0.08053376,0.0155163985,0.021375578,0.006253182,-0.052246235,0.022819072,-0.019561894,0.059055008,-0.016521873,0.024203394,-0.046652406,0.0076175425,-0.023076791,0.097543254,0.02053493,0.048135426,0.0023293467,-0.02766673,-0.06609485,-0.031724174,-0.039636154,1.4253954,1.106898,0.86424965,0.80314785,0.7379278,0.5119608,0.6963473,0.6850302,0.74937725,0.6980731,0.7628248,0.66455984,0.75385785,0.64603853,0.5759284,0.7050113,0.537485,0.6408864,0.6656564,0.8476558,0.7484689,1.002613,0.9195684,0.96781653,0.95560455,0.8787681,0.90007657,0.8995188,0.759283,0.7797819,0.7804449,0.71490854,0.7749801,0.7565071,0.9728499,0.8602615,0.73112094,0.7499179,0.5610249,0.8867649,5170.131,238.07452,2690.1343,127.86638,8281.446,351.18393,0.0904557,0.07510389,0.4547846,0.062017657,13.0468025,12.845014,16.935549,15.0688925,15.89639,15.780878,47.048813,0.45804107,0.4055346,0.4410015,0.49075025,0.51614416,0.47396833,0.55637866,0.58713543,0.6697561,0.65416366,0.5791365,0.58861566,drilling
-20.850142,-21.939705,6.866537,31.079744,25.68216,12.807876,-13.342014,14.922501,11.379124,14.696083,20.1351,6.2444715,-8.069991,-2.0940626,-14.244273,0.85585946,2.1754751,-12.181106,2.4158895,10.206634,11.511284,0.59983754,4.297027,7.0687437,-1.5555159,4.4627624,1.8293383,-3.064437,-5.0975738,10.997875,7.9518805,1.6576083,-7.2548523,10.431913,2.2712784,-2.6453998,1.7824605,-9.731783,-4.348767,0.6431721,34.259663,15.402019,5.082061,6.0022993,7.74304,5.4235044,4.7857156,3.3036077,4.0278497,5.964123,6.108008,3.43812,3.8619466,3.9752705,3.8107123,3.546822,4.5950565,4.8020797,4.3637214,6.183702,4.641128,4.9356837,4.1486506,3.447767,4.350631,4.4871435,4.38868,3.2304795,2.9064898,5.6039124,5.0059514,6.7702665,4.3739443,3.1870275,3.673496,3.0552514,3.826697,4.849948,4.0446005,4.444933,1.1896701,-0.24680191,0.06426166,-0.11544444,0.21468017,-0.036978398,-0.15503757,-0.041535378,0.063082576,0.054499444,0.13091013,-0.015786804,-0.049663864,-0.07573118,-0.08738292,-0.052560277,0.04496361,-0.10258904,-0.018045211,0.032166157,0.047774144,0.008789338,-0.03258962,0.049498707,0.057707224,-0.020486532,-0.022296391,-0.07328098,-0.0548715,0.055527277,0.0048994017,-0.018294076,-0.03236079,0.0019281751,-0.004267392,-0.038176455,0.0064179306,-0.06977371,-0.0113813095,-0.011146197,4.9234195,1.0166883,0.6532022,0.88992083,0.7977624,0.8439342,0.89055526,0.4793703,0.7413651,0.5253616,0.521061,0.53529817,0.47704053,0.6677873,0.65113693,0.61722213,0.49024916,0.5920971,0.7909521,0.7893202,0.686496,0.6936059,0.49020544,0.46841782,0.5423639,0.6229248,0.6027961,0.5540224,0.48723066,0.57199305,0.78960836,0.77301544,0.58063215,0.3694692,0.38423032,0.4633647,0.4881492,0.67931587,0.5820539,0.5592602,5164.398,377.33997,2910.616,126.479225,8480.348,478.75137,0.18801485,0.039152365,0.41243678,0.057568733,16.790348,16.98549,18.092508,21.517624,20.753996,18.781706,46.40864,0.3093159,0.3869597,0.27535257,0.31245527,0.51326334,0.44238633,0.86341864,0.27328303,0.18188347,0.20775114,0.351445,0.25441405,drilling
-18.97355,-29.38926,6.93745,29.4117,26.08007,13.214634,-12.037577,14.768107,9.934453,20.667885,22.943378,7.022493,-9.075314,-0.4543105,-15.467167,2.023027,3.4671807,-12.916134,1.7898581,12.283709,11.900941,-1.1690571,5.196013,6.840414,-0.6507939,4.0333776,-1.0679259,-4.755387,-3.528647,14.0710945,5.1073427,-1.3215927,-4.1390805,12.034183,2.9238853,-3.7993143,1.1634974,-11.136503,-3.8272274,0.20400105,12.736459,4.901191,3.7608147,6.7263317,4.887447,3.8661869,4.5444765,2.8502913,2.676501,3.7978761,3.2480917,4.67513,4.932526,3.8758366,3.2393026,2.7041605,3.4705038,3.9018955,3.7167368,3.5102055,4.3796034,3.408227,2.869358,3.249342,3.4257019,3.8451364,3.212585,2.7925224,2.890596,4.2143993,3.9742918,4.3092923,2.685128,2.9528804,2.8881912,3.1468346,2.7041242,3.9415152,3.3922648,3.0208797,-0.08630118,0.03892625,-0.05140411,-0.14823557,-0.10475883,-0.07878421,0.035000008,0.053365417,0.030708412,-0.014758512,-0.065435015,0.13252057,0.20527503,0.11863426,-0.01497348,0.003146771,-0.11234776,0.012795417,0.07258577,-0.09512014,-0.16150531,0.038002826,0.012687099,-0.024547538,0.03476736,-0.049451724,0.0015474841,-0.005693043,0.0019814912,-0.04968704,-0.067236535,0.009531467,0.015697405,0.018362574,-0.0012990505,0.02014476,-0.019704204,0.051100813,0.045661498,-0.0355766,1.587619,0.9479622,0.4954485,0.8941531,0.80516374,0.510118,0.5544047,0.59542763,0.5573807,0.52911776,0.6702456,0.6530254,0.8516089,0.63033146,0.5621974,0.46985725,0.56172276,0.6617849,0.5594444,0.5942977,0.805645,0.6257657,0.44796047,0.4864457,0.46697667,0.59994274,0.41220152,0.4034289,0.3580458,0.609001,0.43610358,0.70860887,0.37367678,0.4546585,0.4441666,0.42735812,0.35035288,0.47464666,0.43627867,0.38431603,5367.821,170.62488,2891.467,90.91281,8551.98,327.80493,0.1897863,0.022805355,0.44207233,0.030662797,16.777147,16.841326,18.134443,21.966389,21.05524,18.499636,46.70583,0.24478635,0.30312282,0.23186563,0.26686195,0.40442094,0.3185976,0.95641285,0.36826926,0.17878391,0.19938605,0.4282451,0.27063453,drilling
-34.05988,18.349705,0.9299589,28.259878,2.597386,-9.6249485,-18.296396,27.350286,8.12999,19.829418,16.147182,18.529184,9.850438,4.453162,-18.505371,-5.801856,-0.3599483,-5.5271864,6.173275,4.0265923,4.855242,12.042472,13.465208,9.878616,0.17951813,2.2075853,2.9522486,-7.888898,0.84517354,3.3060565,-3.1223092,7.052059,-3.3410034,13.041416,-2.9619222,-4.076323,-12.12616,-14.53247,-0.91667086,-6.3674893,41.306904,11.795618,5.496772,6.555304,8.601232,5.5523767,6.3564587,3.9922245,3.8263505,5.9646373,6.1853228,4.779878,5.0162425,3.8770974,4.634967,4.9163127,4.109393,3.3772175,2.8043275,2.8442225,2.8593092,4.0818567,3.6760128,3.6396203,3.2791588,2.869887,3.6145895,3.490622,3.6131692,3.788709,3.751682,3.1779213,3.7751303,3.2304502,3.1153417,2.6780872,6.671041,4.3455935,2.6931856,3.4701202,1.513647,-0.10711955,0.023854772,-0.0016958865,-0.010352026,-0.18128079,-0.24864036,-0.053859103,-0.025303569,0.10648686,0.16641305,0.10104174,0.016659167,-0.1091851,-0.08034203,-0.05572234,0.003423553,-0.07953861,0.0045454646,0.0111160055,0.047746994,0.08848648,-0.022929661,0.062170558,0.030538823,-0.010204989,0.050842054,-0.04014411,0.026425254,-0.02067815,-0.044394348,0.09310321,0.021260163,0.035529584,-0.049227912,-0.016888414,-0.08200952,-0.07410493,0.018154424,-0.06470079,5.265906,1.2625561,0.7997478,0.7422616,0.9060562,0.86304206,0.92328084,0.6282506,0.68321735,0.70822537,0.835722,0.61699945,0.69435084,0.6103287,0.516563,0.6509136,0.46221808,0.4431506,0.4835754,0.4620688,0.3493737,0.38694218,0.4814135,0.52051634,0.5230475,0.4005351,0.5647262,0.39110553,0.47880137,0.40082356,0.401138,0.61829376,0.44924346,0.36401296,0.46472648,0.42655933,0.50810355,0.58100134,0.41727552,0.5115746,4105.707,274.95312,2925.0327,111.3781,7616.904,355.52777,0.15590373,0.044481978,0.2586564,0.03543411,16.448656,14.291856,21.146858,15.641453,17.637526,18.191618,49.136818,0.17896798,0.22484921,0.27243418,0.9449055,0.779998,0.23002708,0.1779,0.29736748,0.18187466,0.12471647,0.14480369,0.13020463,drilling
-36.564182,14.292739,-2.820636,34.898106,-4.279544,-11.756939,-18.123549,24.933893,6.7683535,23.012035,20.162344,18.26652,10.724487,3.5746117,-15.867815,-6.456028,2.1960359,-5.6661777,4.5341616,3.8244035,6.4051986,13.800772,11.007809,10.71784,0.26751825,1.5700096,3.1518252,-9.328042,3.5949786,0.94895256,-5.013328,7.712748,-1.6368606,12.739685,-3.9158723,-4.0586042,-15.1205435,-14.700583,-0.65306014,-7.137879,32.50512,9.329836,4.87147,5.837501,3.8002913,3.0342946,2.852504,3.3047423,4.562438,4.525961,3.573328,5.3130493,5.3126903,3.0884767,3.8692832,3.6896436,2.9563959,3.0042505,2.709759,2.9428964,2.9207485,3.3941083,4.715326,2.7597067,2.488074,2.6231964,3.2615144,3.3881357,3.1077352,2.5711606,3.9680393,2.5467129,2.7001975,2.846205,2.4546561,2.7903152,5.3010607,4.6467433,3.088513,2.7669308,-0.9774832,0.20563443,0.020210972,0.1487879,0.030940441,0.007585207,0.060210075,0.04721197,-0.033517893,-0.046603937,0.078492574,-0.051578764,-0.03695768,-0.01151405,0.014118859,0.008765151,-0.021114018,0.02281755,-0.017064366,0.021066314,-0.018878276,-0.021722276,-0.120291285,4.9730257e-05,-0.024874033,0.006992343,0.05777627,0.05738986,0.03179112,-0.0032692451,0.004453866,0.014554294,-0.007831944,0.0032088826,0.003920577,0.04070051,0.111204304,0.054155875,-0.013939306,0.013504608,3.9948108,1.5684528,0.9541431,0.6527181,0.60884297,0.5398446,0.4397229,0.6166832,0.66820264,0.7185166,0.6593078,0.68812346,0.7080043,0.5641677,0.6016214,0.6164914,0.4963935,0.45257503,0.37820354,0.49321178,0.45378858,0.52644074,0.6139483,0.44420967,0.42285764,0.37470445,0.4286932,0.50670177,0.4929022,0.38390246,0.4381896,0.4307814,0.42351228,0.4955119,0.4659107,0.41109446,0.5620352,0.51354843,0.4657334,0.45016706,4035.274,185.68979,2805.1187,75.915726,7337.6567,249.3605,0.15534593,0.03843992,0.25601178,0.028359147,17.2002,14.955504,22.258589,16.01458,18.28049,18.226364,49.68818,0.12989615,0.123865455,0.17727247,0.94504523,0.79359955,0.21402158,0.16236146,0.3261977,0.188367,0.100541785,0.10504808,0.08922233,drilling
-11.212778,-29.741274,-36.538696,-17.018454,-23.234043,-7.60234,-10.624146,3.705977,-6.6936207,12.983269,-8.967821,-7.3509035,-7.8975906,-3.9448233,-2.7847629,0.32160345,-0.206166,4.091876,6.8227243,4.124374,1.7130266,2.7499006,-3.6111095,8.8024845,-0.93464583,3.039675,-1.781533,0.8178935,-6.8006444,1.3521154,-0.98021895,2.447611,-1.6984341,1.4781185,-1.0299945,5.4991884,1.4341853,2.8905423,2.215948,2.91252,68.78895,10.7739725,6.2404222,12.423367,5.283251,5.6168804,6.047839,6.616806,4.0953827,4.2589684,6.5106554,4.539575,4.5765333,4.208127,3.8988008,3.756442,4.163417,3.696913,3.8888314,3.6948922,3.5836973,3.833415,4.35342,4.133758,3.8142004,3.7814717,4.337987,4.5361333,3.7118833,3.1823683,3.0744503,2.856515,3.208693,2.717512,3.9557552,3.458994,2.4904354,3.6697612,3.2879965,3.3956552,2.5575235,-0.41469675,0.05724038,-0.19567154,-0.10035368,-0.14188316,-0.19509004,-0.17848194,0.068754,-0.011749714,-0.21976481,-0.11304102,-0.08616502,-0.079921946,0.08730095,-0.06287387,-0.0030543625,3.3348282e-05,-0.0680554,-0.0066493647,0.0017464987,0.018880015,-0.0047568446,0.06847459,0.00060453475,-0.0035669378,-0.015609672,-0.044179074,-0.093337946,0.018905975,0.033820145,-0.03309789,0.038909387,-0.00031226495,0.004610396,-0.00087542343,0.023427786,-0.0012653301,0.0327737,0.032637984,7.9457293,2.3881552,0.8336087,1.0260688,0.80631286,1.09593,0.8229989,0.67683816,0.8416042,0.7605747,0.7237236,0.8445093,0.5637457,0.81304103,0.7751501,0.71365744,0.6444129,0.57799464,0.6505226,0.55271447,0.6759687,0.58442754,0.6808856,0.59737927,0.53903455,0.67253494,0.5716883,0.52181,0.528665,0.45315224,0.56936026,0.5452873,0.5430044,0.4280604,0.6202565,0.6635907,0.43991804,0.40637976,0.4185033,0.45922258,5087.178,285.35596,2781.9578,116.66916,8272.857,400.40256,0.1857486,0.05442553,0.47177848,0.074906595,11.510096,14.944171,16.135864,13.481791,15.632864,16.031483,50.31291,0.27155015,0.29873765,0.2459454,0.27701646,0.33634928,0.33665246,0.4330845,0.5272951,0.6031683,0.9249892,0.71180075,0.3811423,drilling
28.291628,-28.603674,-37.258152,-22.509111,-22.681416,-6.4202924,-11.324999,2.4887373,-7.285876,11.68257,-11.635527,-5.8008566,-10.335929,-3.0231469,-2.2741833,0.8714342,1.4056561,3.9765325,7.201238,4.2647557,2.1242192,1.451609,-2.9328082,10.089321,-2.0704153,2.9600575,-4.2944455,0.19139747,-7.868177,0.6827295,-0.5876477,2.6663003,-1.1903095,1.7108309,-0.26174882,4.4246383,2.0254207,4.6453004,2.308918,2.783008,9.367322,3.3737874,2.9869168,3.5845242,3.170746,3.2237973,3.1740932,2.8450205,3.0844846,2.7461498,3.3840218,2.9686189,3.5115514,3.3052387,3.200531,3.264481,3.4627285,3.2104106,2.6991205,3.5945346,2.760833,3.4058797,3.5207162,3.2241905,3.6196206,3.1365142,3.6522655,3.4615622,3.3783388,2.7781897,2.7284634,2.9484231,3.3859491,2.563541,3.10377,3.4565806,2.970583,2.8148594,2.740179,2.8173144,-0.24716133,0.019280028,0.036160387,0.046120107,-0.009236659,-0.04013577,0.007812338,-0.018313078,0.010966488,0.009648892,0.007024084,0.026844552,0.019050976,-0.011165506,0.016912075,-3.889117e-05,-0.052850585,-0.030714126,-0.026408201,0.039773982,0.003196635,-0.045934472,0.074958116,-0.01257567,-0.0050475113,0.00059844856,-0.050017014,0.04594652,-0.00034148846,0.029441338,0.0046276688,0.01259836,0.007189189,0.033135246,-0.025608702,-0.04829655,-0.032545038,0.0037829005,-0.034834146,-0.0012505122,0.9757301,0.45879403,0.5177017,0.5721138,0.5116446,0.54634637,0.4767498,0.4767242,0.4863199,0.462889,0.5489735,0.48174518,0.50893706,0.61987704,0.5322096,0.54600567,0.54778516,0.52057153,0.49396488,0.5622455,0.5041612,0.62783617,0.5306909,0.49847993,0.59634733,0.6412924,0.6236804,0.5427915,0.43948272,0.45566276,0.4090479,0.52925414,0.6193076,0.43160218,0.496847,0.64630693,0.57001597,0.46936488,0.48421803,0.45976368,5142.1562,70.71966,2839.3562,42.763,8370.068,117.58905,0.2455392,0.026834572,0.5131441,0.04169175,11.203489,15.603539,15.619366,13.565345,15.388989,15.205453,51.798107,0.2701539,0.28040466,0.25927097,0.20387423,0.266148,0.25854617,0.31574982,0.3986113,0.48184177,0.77444977,0.9141662,0.4007067,drilling
-21.817287,-32.608284,-31.441841,-7.6166077,-18.519855,-8.557502,-9.301602,6.104886,-3.9452205,13.635586,-6.2819314,-3.8255217,-7.167695,-4.4843526,-3.557526,1.0475178,0.34250227,0.18103927,7.0855803,4.097565,2.7592635,2.595364,-1.2478433,6.5521235,0.5015853,4.6498213,-1.737586,3.9495635,-6.491974,2.5488255,-0.14158277,3.2332072,-0.43140557,2.4190776,-0.34263098,4.612385,0.26908424,3.259153,1.2060453,3.1617389,60.098248,9.257822,6.712787,17.52902,7.305355,4.7261796,4.1912785,6.8653474,5.652448,5.034555,6.4351707,3.4569845,4.4387636,3.8704388,4.1269126,3.3428645,3.9877083,3.7785988,3.019565,4.291703,3.4885302,4.3798842,3.7115142,5.8609023,4.343223,4.0565534,5.122882,5.2852793,4.1196795,3.6577559,3.2729745,3.4573736,3.929537,3.5370724,3.6568875,3.7953606,3.7652757,3.4438205,3.3318737,3.6813767,-1.0777034,-0.17171925,-0.046490293,0.19604221,0.1031977,-0.040102955,0.06450474,0.11540441,0.06594624,0.029273275,0.042617794,0.030597944,0.043786008,0.005338602,0.029609853,-0.020805983,-0.0016352359,0.01050571,0.020228347,-0.00059363194,-0.028669873,0.052756403,0.0725261,0.00059610157,0.02786369,-0.015826035,0.042938232,0.042417772,-0.019313646,-0.014329263,0.017584829,0.016181197,-0.0019378704,0.0062526064,-0.010244436,0.0005593107,-0.057072073,-0.0467015,-0.029683158,0.017263277,1.2419578,0.6731618,0.6743832,0.69957155,0.538851,0.6137156,0.5829547,0.5340493,0.5218893,0.57831645,0.5873297,0.45753944,0.5851957,0.53338,0.69391483,0.56646925,0.5989067,0.5110879,0.5409512,0.7433153,0.64677095,0.7845565,0.7396447,0.784988,0.6792866,0.79812807,0.8339364,0.80727005,0.66226894,0.6769267,0.6148977,0.6637901,0.7392222,0.7429033,0.6735028,0.7507004,0.57499,0.62359256,0.5924674,0.7763155,5170.2734,82.99008,2768.8164,92.96859,8292.523,166.74828,0.17496578,0.08439009,0.48079616,0.053700574,12.4447,13.935283,15.217426,13.572688,15.551168,15.983589,49.507614,0.30639458,0.30957913,0.30128127,0.3300144,0.35108057,0.34833232,0.38817164,0.47422975,0.5722435,0.7678576,0.8386979,0.39970547,drilling
-49.786274,106.96272,-7.9846034,19.115513,-0.23677726,0.5215384,15.620072,1.3266621,9.269166,4.928495,4.173929,-2.5612621,-4.9035544,6.021548,-4.595606,5.828828,-0.3422266,3.2821963,-0.6899083,5.7518063,-0.75817645,4.063682,-3.0143058,2.4415636,-2.9086456,1.7276816,-0.29474103,3.3592353,-0.6692608,1.2307582,-2.9484224,2.5135887,-0.010167513,1.8418152,-0.54591787,1.930246,-0.9446295,1.4381828,-3.2966483,-1.792362,10.440297,4.196265,5.0432706,5.143417,5.0950236,4.188225,3.9631763,3.5191174,3.6689522,4.0961037,4.554184,4.375748,4.0749764,3.0304704,3.2668078,3.2848053,2.977251,3.2376103,3.1953382,2.9737062,2.9979348,3.2772067,3.117198,3.2774951,3.6733277,3.1801763,3.314505,2.9546323,3.1682885,3.4287684,3.4787264,3.1478884,2.8450086,3.060372,2.9087787,3.199583,3.4991763,3.0003407,2.6213372,2.4228103,-0.15510528,-0.024092054,0.014405762,-0.020837473,-0.03109555,-0.047246635,-0.06931611,-0.041461293,-0.048735615,-0.058043975,-0.0965532,0.0069579557,-0.0017768827,-0.0025775074,0.006471317,-0.033338964,-0.021090064,0.009455627,0.0019602692,0.019343156,-0.033826694,0.0251469,-0.013418024,0.0072290758,-0.054023903,-0.03740933,-0.008467315,-0.048812497,-0.021178491,0.03598504,0.006154208,-0.017849207,-0.06033657,-0.030556707,-0.010936431,-0.023801463,0.024580088,0.004187125,-0.007985199,0.02333235,1.890389,0.7768343,0.89105755,0.6130225,0.9238158,0.6142095,0.7165798,0.5750583,0.52887756,0.550741,1.0596887,0.82037514,0.72338915,0.53038025,0.5059121,0.5299301,0.5108755,0.59644,0.5650436,0.44075662,0.5290171,0.59412134,0.6289165,0.57190037,0.56481254,0.5238599,0.46976653,0.47431707,0.40469232,0.62213314,0.5118535,0.46290568,0.4615615,0.49841446,0.5113621,0.62167025,0.67487055,0.4299204,0.48205107,0.43087626,2126.0374,160.13412,2524.4763,93.081215,4476.6035,311.72037,0.13567178,0.040900394,0.08687737,0.01763128,12.22753,10.867577,12.115308,13.403886,13.891403,16.702995,45.30724,0.6338688,0.553866,0.57048434,0.6193542,0.58243114,0.69555557,0.7132074,0.7653221,0.738424,0.64716333,0.6711711,0.7076788,engine_idling
-105.6834,121.10899,-5.7504454,37.527836,12.084579,27.517782,9.532606,14.726665,-2.2928193,8.823725,7.554323,11.407518,-3.7390976,10.740424,6.514806,-2.2622247,-2.3085253,5.6532965,-2.1850877,6.3717895,1.1365736,0.16209766,-2.218805,2.5845442,-0.38181937,2.541347,-5.272135,-0.52197427,-2.5866933,0.58633024,-0.096664034,4.9383497,-2.5134845,3.7223775,1.50404,4.2162,-0.93029624,2.898842,-0.20433228,3.3035593,8.50487,5.424354,5.031108,3.6168292,3.3974319,2.8009207,3.3751237,2.8272834,3.709528,3.608439,3.1882937,3.8168745,3.2109258,3.627135,3.826376,3.6137714,2.7685838,3.4741807,3.507342,3.2865818,2.6907117,3.2566996,3.0011442,2.5250401,2.8411868,2.7102723,3.2563877,2.6539445,2.7587967,2.9586828,3.2923737,2.606605,2.7525337,2.7771485,2.7208087,2.566182,2.7361267,2.4988744,2.7194574,2.71314,0.0056938436,0.09071213,-0.010398224,-0.041879795,0.0011015848,-0.00868159,-0.046617884,-0.036308885,-0.04948747,-0.00037517023,0.026452748,-0.03672839,-0.030770717,-0.012345138,0.05961068,-0.003275808,-0.029605491,0.01266344,-0.033860486,0.010909892,0.020741438,-0.038143627,-0.007949767,-0.0069852704,0.0314365,0.015847612,-0.062009763,-0.027093755,0.0055518425,-0.046066787,0.0047872756,-0.0003448456,0.009723112,-0.008763677,0.009532931,-0.022157576,-0.02495906,0.011383487,-0.009981672,-0.015144656,1.1603912,0.88013667,0.6507089,0.55159724,0.5227071,0.39633814,0.4202311,0.4742127,0.59814346,0.49013525,0.5017155,0.55324733,0.6414116,0.58322155,0.47828108,0.46321046,0.45165163,0.5173546,0.41562676,0.42310387,0.3742838,0.49521014,0.49860877,0.40041888,0.48192707,0.44026846,0.44422522,0.3943767,0.43726864,0.5318709,0.45376194,0.36429793,0.46180534,0.34922042,0.39078408,0.4100997,0.4426336,0.4333802,0.41072285,0.39022198,1340.0762,139.64287,2030.7537,102.477745,3049.6865,332.69873,0.20272157,0.044079483,0.031094765,0.0072305277,14.506267,9.876223,13.256577,12.971925,14.686221,15.427328,48.647213,0.39810762,0.36145124,0.4274817,0.8295851,0.95489186,0.69237953,0.37141797,0.2833627,0.3029921,0.30579123,0.34496745,0.40543953,engine_idling
